,artist,title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
1139,Björk,Human Behaviour,5OnyZ56HLhrWOXdzeETqLk,0.681,0.65,2,-14.637,1,0.0358,0.0396,0.0358,0.101,0.508,109.454,audio_features,spotify:track:5OnyZ56HLhrWOXdzeETqLk,https://api.spotify.com/v1/tracks/5OnyZ56HLhrWOXdzeETqLk,https://api.spotify.com/v1/audio-analysis/5OnyZ56HLhrWOXdzeETqLk,252360,4
1140,Eddie Cochran,C'mon Everybody,7ItZM6DMZE2m1X7yIaRxjq,0.627,0.7,3,-9.657,1,0.0522,0.121,0.0111,0.188,0.856,175.33,audio_features,spotify:track:7ItZM6DMZE2m1X7yIaRxjq,https://api.spotify.com/v1/tracks/7ItZM6DMZE2m1X7yIaRxjq,https://api.spotify.com/v1/audio-analysis/7ItZM6DMZE2m1X7yIaRxjq,118227,4
1141,Iggy Pop,The Passenger,15BQ7vEDv2LJuh8TxWIhtd,0.498,0.889,0,-5.413,1,0.0546,0.0947,1.62e-06,0.733,0.696,134.88,audio_features,spotify:track:15BQ7vEDv2LJuh8TxWIhtd,https://api.spotify.com/v1/tracks/15BQ7vEDv2LJuh8TxWIhtd,https://api.spotify.com/v1/audio-analysis/15BQ7vEDv2LJuh8TxWIhtd,283360,4
1142,A-ha,Take on Me,2WfaOiMkCvy7F5fcp2zZ8L,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,audio_features,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/tracks/2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/audio-analysis/2WfaOiMkCvy7F5fcp2zZ8L,225280,4
1143,Hank Snow,I'm Movin' On,446eGf6Afa6PuZYTsF19U1,0.569,0.701,2,-7.404,1,0.0307,0.769,0.000104,0.211,0.933,97.436,audio_features,spotify:track:446eGf6Afa6PuZYTsF19U1,https://api.spotify.com/v1/tracks/446eGf6Afa6PuZYTsF19U1,https://api.spotify.com/v1/audio-analysis/446eGf6Afa6PuZYTsF19U1,167920,4
1144,The Dixie Cups,Chapel of Love,7vVG9xbmNQrtdSPTi7KDUm,0.602,0.348,9,-10.061,1,0.0288,0.7,0.0,0.52,0.75,124.606,audio_features,spotify:track:7vVG9xbmNQrtdSPTi7KDUm,https://api.spotify.com/v1/tracks/7vVG9xbmNQrtdSPTi7KDUm,https://api.spotify.com/v1/audio-analysis/7vVG9xbmNQrtdSPTi7KDUm,170787,4
1145,Fiddlin' John Carson,Little Old Log Cabin in the Lane,11yR8LYrznfqVw7PW8EbPC,0.502,0.0996,2,-16.259,1,0.0499,0.994,0.0,0.327,0.778,98.782,audio_features,spotify:track:11yR8LYrznfqVw7PW8EbPC,https://api.spotify.com/v1/tracks/11yR8LYrznfqVw7PW8EbPC,https://api.spotify.com/v1/audio-analysis/11yR8LYrznfqVw7PW8EbPC,167367,4
1146,The Carpenters,(They Long to Be) Close to You,5JgDMH2jLvHzdNSr5Yzvj4,0.466,0.331,8,-14.734,1,0.0359,0.623,0.842,0.257,0.356,95.208,audio_features,spotify:track:5JgDMH2jLvHzdNSr5Yzvj4,https://api.spotify.com/v1/tracks/5JgDMH2jLvHzdNSr5Yzvj4,https://api.spotify.com/v1/audio-analysis/5JgDMH2jLvHzdNSr5Yzvj4,210120,4
1147,Fugees,Fu-gee-la,1rJM37Dd4OcSJvzI84yCcP,0.681,0.505,1,-11.709,1,0.138,0.137,0.0,0.234,0.399,89.953,audio_features,spotify:track:1rJM37Dd4OcSJvzI84yCcP,https://api.spotify.com/v1/tracks/1rJM37Dd4OcSJvzI84yCcP,https://api.spotify.com/v1/audio-analysis/1rJM37Dd4OcSJvzI84yCcP,260067,4
1148,Dale Hawkins,Suzie-Q,28wxMmLiydc8Nqog1Th8Qc,0.478,0.644,9,-6.831,1,0.0424,0.51,0.000291,0.315,0.832,141.343,audio_features,spotify:track:28wxMmLiydc8Nqog1Th8Qc,https://api.spotify.com/v1/tracks/28wxMmLiydc8Nqog1Th8Qc,https://api.spotify.com/v1/audio-analysis/28wxMmLiydc8Nqog1Th8Qc,134640,4
1149,John Waite,Missing You,1Qrdlkgg9I4J7r3P4kZNwr,0.552,0.552,11,-9.736,0,0.0364,0.052,0.0,0.046,0.593,208.571,audio_features,spotify:track:1Qrdlkgg9I4J7r3P4kZNwr,https://api.spotify.com/v1/tracks/1Qrdlkgg9I4J7r3P4kZNwr,https://api.spotify.com/v1/audio-analysis/1Qrdlkgg9I4J7r3P4kZNwr,269760,4
1150,The Spinners,I'll Be Around,0A2lUeuqKgtKupdFrEYFDV,0.592,0.791,8,-8.698,0,0.0681,0.175,0.0,0.0976,0.631,112.302,audio_features,spotify:track:0A2lUeuqKgtKupdFrEYFDV,https://api.spotify.com/v1/tracks/0A2lUeuqKgtKupdFrEYFDV,https://api.spotify.com/v1/audio-analysis/0A2lUeuqKgtKupdFrEYFDV,188800,4
1151,Ultravox,Vienna,7ioy6ppmN9Rn8Pm5axNzUP,0.598,0.583,5,-10.242,1,0.0551,0.214,0.188,0.116,0.333,80.343,audio_features,spotify:track:7ioy6ppmN9Rn8Pm5axNzUP,https://api.spotify.com/v1/tracks/7ioy6ppmN9Rn8Pm5axNzUP,https://api.spotify.com/v1/audio-analysis/7ioy6ppmN9Rn8Pm5axNzUP,296160,4
1152,The Jesus and Mary Chain,You Trip Me Up,5f7oDotsVoBY92f2FSvr89,0.155,0.832,9,-4.401,1,0.0673,0.000359,0.929,0.449,0.203,133.255,audio_features,spotify:track:5f7oDotsVoBY92f2FSvr89,https://api.spotify.com/v1/tracks/5f7oDotsVoBY92f2FSvr89,https://api.spotify.com/v1/audio-analysis/5f7oDotsVoBY92f2FSvr89,146040,4
1153,The Rolling Stones,Get Off My Cloud,263Iuyk08ks1v6FIudUIGD,0.579,0.877,4,-8.83,1,0.0488,0.0289,0.571,0.0656,0.9,126.336,audio_features,spotify:track:263Iuyk08ks1v6FIudUIGD,https://api.spotify.com/v1/tracks/263Iuyk08ks1v6FIudUIGD,https://api.spotify.com/v1/audio-analysis/263Iuyk08ks1v6FIudUIGD,175080,4
1154,The Four Seasons,Walk Like a Man,4C76SOnBa9eQDwOwe11hPz,0.681,0.64,3,-10.364,1,0.0346,0.605,0.0,0.0641,0.966,117.884,audio_features,spotify:track:4C76SOnBa9eQDwOwe11hPz,https://api.spotify.com/v1/tracks/4C76SOnBa9eQDwOwe11hPz,https://api.spotify.com/v1/audio-analysis/4C76SOnBa9eQDwOwe11hPz,137933,4
1155,Jimmy Ruffin,What Becomes of the Brokenhearted,0wBaPbJ2qsbGqgnGbqBDgP,0.733,0.443,2,-12.017,0,0.0252,0.678,0.0,0.519,0.701,97.348,audio_features,spotify:track:0wBaPbJ2qsbGqgnGbqBDgP,https://api.spotify.com/v1/tracks/0wBaPbJ2qsbGqgnGbqBDgP,https://api.spotify.com/v1/audio-analysis/0wBaPbJ2qsbGqgnGbqBDgP,178440,4
1156,Manic Street Preachers,If You Tolerate This Your Children Will Be Next,2r7y4HANK7b9KVZfz0g4Uq,0.219,0.8,0,-6.143,1,0.0402,0.000213,0.0179,0.0863,0.261,96.145,audio_features,spotify:track:2r7y4HANK7b9KVZfz0g4Uq,https://api.spotify.com/v1/tracks/2r7y4HANK7b9KVZfz0g4Uq,https://api.spotify.com/v1/audio-analysis/2r7y4HANK7b9KVZfz0g4Uq,290946,4
1157,The Who,Pinball Wizard,6LbbHFEajG9e4m0G3L47c4,0.543,0.715,2,-8.89,1,0.0356,0.0192,0.0,0.256,0.468,124.011,audio_features,spotify:track:6LbbHFEajG9e4m0G3L47c4,https://api.spotify.com/v1/tracks/6LbbHFEajG9e4m0G3L47c4,https://api.spotify.com/v1/audio-analysis/6LbbHFEajG9e4m0G3L47c4,180943,4
1158,Ernest Tubb,Walking the Floor Over You,7vDYwBSPs5Wpn3XI6oqMM9,0.878,0.227,0,-13.36,1,0.0572,0.858,2.29e-05,0.0731,0.898,114.483,audio_features,spotify:track:7vDYwBSPs5Wpn3XI6oqMM9,https://api.spotify.com/v1/tracks/7vDYwBSPs5Wpn3XI6oqMM9,https://api.spotify.com/v1/audio-analysis/7vDYwBSPs5Wpn3XI6oqMM9,159267,4
1159,The Chi-Lites,Oh Girl!,0cFlXjTxFdMGGPfLVpt3Wv,0.418,0.402,10,-12.942,1,0.0288,0.226,0.0,0.103,0.601,133.683,audio_features,spotify:track:0cFlXjTxFdMGGPfLVpt3Wv,https://api.spotify.com/v1/tracks/0cFlXjTxFdMGGPfLVpt3Wv,https://api.spotify.com/v1/audio-analysis/0cFlXjTxFdMGGPfLVpt3Wv,216280,4
1160,The Cadillacs,Speedo,69RNE8ur2DgLjEyPmNwTry,0.585,0.527,8,-8.522,1,0.0642,0.825,0.0,0.386,0.947,126.391,audio_features,spotify:track:69RNE8ur2DgLjEyPmNwTry,https://api.spotify.com/v1/tracks/69RNE8ur2DgLjEyPmNwTry,https://api.spotify.com/v1/audio-analysis/69RNE8ur2DgLjEyPmNwTry,139067,4
1161,Modern English,I Melt with You,6J2rMSRhgb4HuX6dWgM3nJ,0.541,0.81,0,-11.745,1,0.0367,0.000975,0.00158,0.0681,0.647,155.582,audio_features,spotify:track:6J2rMSRhgb4HuX6dWgM3nJ,https://api.spotify.com/v1/tracks/6J2rMSRhgb4HuX6dWgM3nJ,https://api.spotify.com/v1/audio-analysis/6J2rMSRhgb4HuX6dWgM3nJ,251573,4
1162,Otis Redding & Carla Thomas,Tramp,2gFfG8Ick2LGOzFHiWOV22,0.89,0.377,5,-12.111,1,0.0605,0.204,1.31e-05,0.0741,0.907,106.979,audio_features,spotify:track:2gFfG8Ick2LGOzFHiWOV22,https://api.spotify.com/v1/tracks/2gFfG8Ick2LGOzFHiWOV22,https://api.spotify.com/v1/audio-analysis/2gFfG8Ick2LGOzFHiWOV22,181253,4
1163,The Byrds,Hickory Wind,3YBTxokhuaszeWCOXC7FQn,0.444,0.409,7,-11.623,1,0.0283,0.275,0.0075,0.173,0.544,105.172,audio_features,spotify:track:3YBTxokhuaszeWCOXC7FQn,https://api.spotify.com/v1/tracks/3YBTxokhuaszeWCOXC7FQn,https://api.spotify.com/v1/audio-analysis/3YBTxokhuaszeWCOXC7FQn,211173,3
1164,Pearl Jam,Daughter,53eJFr4Mfbw5PXJ01K6cFw,0.615,0.702,7,-9.686,1,0.0278,0.00746,0.00431,0.0608,0.734,96.987,audio_features,spotify:track:53eJFr4Mfbw5PXJ01K6cFw,https://api.spotify.com/v1/tracks/53eJFr4Mfbw5PXJ01K6cFw,https://api.spotify.com/v1/audio-analysis/53eJFr4Mfbw5PXJ01K6cFw,234333,4
1165,Julie London,Cry Me a River,7f6AAixCrVar1ZY7RPHDfM,0.496,0.0688,4,-14.927,0,0.0545,0.964,0.00229,0.112,0.161,119.898,audio_features,spotify:track:7f6AAixCrVar1ZY7RPHDfM,https://api.spotify.com/v1/tracks/7f6AAixCrVar1ZY7RPHDfM,https://api.spotify.com/v1/audio-analysis/7f6AAixCrVar1ZY7RPHDfM,178573,4
1166,Nick Cave & The Bad Seeds,The Ship Song,3I9UP9RsiCpyVLNbYkBhQC,0.318,0.412,7,-10.364,1,0.0303,0.271,0.0,0.0959,0.125,142.287,audio_features,spotify:track:3I9UP9RsiCpyVLNbYkBhQC,https://api.spotify.com/v1/tracks/3I9UP9RsiCpyVLNbYkBhQC,https://api.spotify.com/v1/audio-analysis/3I9UP9RsiCpyVLNbYkBhQC,314147,4
1167,U2,Vertigo,1gVVSmhWjci8l9Vrsl6HaS,0.416,0.819,9,-3.974,1,0.0613,0.000138,0.00108,0.147,0.632,140.083,audio_features,spotify:track:1gVVSmhWjci8l9Vrsl6HaS,https://api.spotify.com/v1/tracks/1gVVSmhWjci8l9Vrsl6HaS,https://api.spotify.com/v1/audio-analysis/1gVVSmhWjci8l9Vrsl6HaS,193520,4
1168,Foo Fighters,Everlong,5UWwZ5lm5PKu6eKsHAGxOk,0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,audio_features,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,https://api.spotify.com/v1/tracks/5UWwZ5lm5PKu6eKsHAGxOk,https://api.spotify.com/v1/audio-analysis/5UWwZ5lm5PKu6eKsHAGxOk,250547,4
1169,The Strokes,The Modern Age,1420BGhbXGkIJtbtBlfpYE,0.528,0.888,2,-6.039,1,0.0326,0.0116,0.756,0.154,0.897,145.971,audio_features,spotify:track:1420BGhbXGkIJtbtBlfpYE,https://api.spotify.com/v1/tracks/1420BGhbXGkIJtbtBlfpYE,https://api.spotify.com/v1/audio-analysis/1420BGhbXGkIJtbtBlfpYE,208067,4
1170,The Faces,Stay with Me,4UFZVxO1hh0Vwszs0gsnJl,0.304,0.902,9,-5.981,0,0.0537,0.0383,0.798,0.254,0.305,151.263,audio_features,spotify:track:4UFZVxO1hh0Vwszs0gsnJl,https://api.spotify.com/v1/tracks/4UFZVxO1hh0Vwszs0gsnJl,https://api.spotify.com/v1/audio-analysis/4UFZVxO1hh0Vwszs0gsnJl,152146,4
1171,Metallica,Master of Puppets,54bm2e3tk8cliUz3VSdCPZ,0.539,0.828,4,-9.108,0,0.035,0.00067,0.421,0.154,0.562,105.25,audio_features,spotify:track:54bm2e3tk8cliUz3VSdCPZ,https://api.spotify.com/v1/tracks/54bm2e3tk8cliUz3VSdCPZ,https://api.spotify.com/v1/audio-analysis/54bm2e3tk8cliUz3VSdCPZ,515387,4
1172,The Moonglows,Sincerely,6hOD1yxLeWllJ2TiwbuwQg,0.424,0.24,3,-9.879,1,0.0312,0.856,0.0,0.0984,0.47,79.666,audio_features,spotify:track:6hOD1yxLeWllJ2TiwbuwQg,https://api.spotify.com/v1/tracks/6hOD1yxLeWllJ2TiwbuwQg,https://api.spotify.com/v1/audio-analysis/6hOD1yxLeWllJ2TiwbuwQg,189947,4
1173,Mazzy Star,Fade into You,1LzNfuep1bnAUR9skqdHCK,0.42,0.33,9,-13.925,1,0.0275,0.245,0.000679,0.0677,0.175,157.143,audio_features,spotify:track:1LzNfuep1bnAUR9skqdHCK,https://api.spotify.com/v1/tracks/1LzNfuep1bnAUR9skqdHCK,https://api.spotify.com/v1/audio-analysis/1LzNfuep1bnAUR9skqdHCK,295600,3
1174,Howlin' Wolf,Spoonful,7j02rdE5RVtNcNMuLGY5SS,0.821,0.376,0,-13.622,1,0.0487,0.669,1.39e-05,0.106,0.824,119.039,audio_features,spotify:track:7j02rdE5RVtNcNMuLGY5SS,https://api.spotify.com/v1/tracks/7j02rdE5RVtNcNMuLGY5SS,https://api.spotify.com/v1/audio-analysis/7j02rdE5RVtNcNMuLGY5SS,170000,4
1175,Elton John,Bennie and the Jets,5Wj1rJnCLpMHdLaxsFtJLs,0.665,0.673,0,-7.95,1,0.0493,0.259,7.62e-06,0.497,0.779,132.642,audio_features,spotify:track:5Wj1rJnCLpMHdLaxsFtJLs,https://api.spotify.com/v1/tracks/5Wj1rJnCLpMHdLaxsFtJLs,https://api.spotify.com/v1/audio-analysis/5Wj1rJnCLpMHdLaxsFtJLs,322549,4
1176,The Ink Spots,If I Didn't Care,2jPgfwVXOKnUl2QLQsnIAT,0.417,0.123,6,-16.572,0,0.0377,0.993,0.0125,0.143,0.18,137.444,audio_features,spotify:track:2jPgfwVXOKnUl2QLQsnIAT,https://api.spotify.com/v1/tracks/2jPgfwVXOKnUl2QLQsnIAT,https://api.spotify.com/v1/audio-analysis/2jPgfwVXOKnUl2QLQsnIAT,181973,3
1177,Lisa Lisa & Cult Jam with Full Force,I Wonder if I Take You Home,3ZIUOVEIjIlVbdyIynJoFq,0.804,0.687,7,-10.203,1,0.101,0.0359,0.00456,0.119,0.6,115.154,audio_features,spotify:track:3ZIUOVEIjIlVbdyIynJoFq,https://api.spotify.com/v1/tracks/3ZIUOVEIjIlVbdyIynJoFq,https://api.spotify.com/v1/audio-analysis/3ZIUOVEIjIlVbdyIynJoFq,404560,4
1178,Little Richard,Lucille,4YXKKnIZuk7UtXH5oC0ffa,0.676,0.708,8,-12.115,0,0.0698,0.592,0.000307,0.166,0.919,143.669,audio_features,spotify:track:4YXKKnIZuk7UtXH5oC0ffa,https://api.spotify.com/v1/tracks/4YXKKnIZuk7UtXH5oC0ffa,https://api.spotify.com/v1/audio-analysis/4YXKKnIZuk7UtXH5oC0ffa,143827,4
1179,The Isley Brothers,That Lady,46pW0poQYEb2bVaqozGO59,0.344,0.769,5,-9.112,0,0.0606,0.261,0.000122,0.335,0.923,126.318,audio_features,spotify:track:46pW0poQYEb2bVaqozGO59,https://api.spotify.com/v1/tracks/46pW0poQYEb2bVaqozGO59,https://api.spotify.com/v1/audio-analysis/46pW0poQYEb2bVaqozGO59,334387,4
1180,The Darkness,I Believe in a Thing Called Love,756CJtQRFSxEx9jV4P9hpA,0.442,0.846,4,-5.214,1,0.0764,0.0538,4.71e-06,0.282,0.622,128.235,audio_features,spotify:track:756CJtQRFSxEx9jV4P9hpA,https://api.spotify.com/v1/tracks/756CJtQRFSxEx9jV4P9hpA,https://api.spotify.com/v1/audio-analysis/756CJtQRFSxEx9jV4P9hpA,217653,4
1181,Billy Bragg,Levi Stubb's Tears,2FEhotYzQW8wdxy6PN2WU8,0.437,0.565,11,-5.937,0,0.0335,0.598,1e-05,0.417,0.517,135.416,audio_features,spotify:track:2FEhotYzQW8wdxy6PN2WU8,https://api.spotify.com/v1/tracks/2FEhotYzQW8wdxy6PN2WU8,https://api.spotify.com/v1/audio-analysis/2FEhotYzQW8wdxy6PN2WU8,211773,4
1182,Basement Jaxx,Where's Your Head At,5HLfYkZbuP2smDwdIlLU6R,0.738,0.922,10,-3.93,0,0.0525,0.0108,0.44,0.572,0.669,129.98,audio_features,spotify:track:5HLfYkZbuP2smDwdIlLU6R,https://api.spotify.com/v1/tracks/5HLfYkZbuP2smDwdIlLU6R,https://api.spotify.com/v1/audio-analysis/5HLfYkZbuP2smDwdIlLU6R,407360,4
1183,Bob Dylan,Hurricane,1lqMLr9Wj7SM2F9AikGcxN,0.509,0.827,0,-7.715,1,0.0782,0.0409,0.0,0.12,0.743,135.601,audio_features,spotify:track:1lqMLr9Wj7SM2F9AikGcxN,https://api.spotify.com/v1/tracks/1lqMLr9Wj7SM2F9AikGcxN,https://api.spotify.com/v1/audio-analysis/1lqMLr9Wj7SM2F9AikGcxN,512733,4
1184,Morrissey,Suedehead,76HJoPhDFxD7rizsbCmZND,0.529,0.989,2,-4.5,1,0.042,0.00126,0.00148,0.0567,0.669,142.29,audio_features,spotify:track:76HJoPhDFxD7rizsbCmZND,https://api.spotify.com/v1/tracks/76HJoPhDFxD7rizsbCmZND,https://api.spotify.com/v1/audio-analysis/76HJoPhDFxD7rizsbCmZND,235520,4
1185,Bob Wills and His Texas Playboys,New San Antonio Rose,0ENjQO4pgtxXRFEPS3GXUv,0.709,0.341,8,-9.739,1,0.0389,0.909,0.181,0.181,0.895,104.498,audio_features,spotify:track:0ENjQO4pgtxXRFEPS3GXUv,https://api.spotify.com/v1/tracks/0ENjQO4pgtxXRFEPS3GXUv,https://api.spotify.com/v1/audio-analysis/0ENjQO4pgtxXRFEPS3GXUv,156373,4
1186,The Coral,Dreaming of You,6ebxt3Iylxe0GcEuUGlIvb,0.441,0.684,9,-7.495,0,0.031,0.374,0.000848,0.108,0.971,199.001,audio_features,spotify:track:6ebxt3Iylxe0GcEuUGlIvb,https://api.spotify.com/v1/tracks/6ebxt3Iylxe0GcEuUGlIvb,https://api.spotify.com/v1/audio-analysis/6ebxt3Iylxe0GcEuUGlIvb,141000,4
1187,The Chantays,Pipeline,3Wwy5wlxd8CpKMZGc4Mgjf,0.444,0.459,9,-16.485,0,0.0388,0.752,0.885,0.13,0.735,152.111,audio_features,spotify:track:3Wwy5wlxd8CpKMZGc4Mgjf,https://api.spotify.com/v1/tracks/3Wwy5wlxd8CpKMZGc4Mgjf,https://api.spotify.com/v1/audio-analysis/3Wwy5wlxd8CpKMZGc4Mgjf,139253,4
1188,Pet Shop Boys,Go West,33gDIKlrUnY1dTWYsm5BFL,0.535,0.951,7,-5.859,1,0.0373,0.0174,9.61e-06,0.345,0.444,120.72,audio_features,spotify:track:33gDIKlrUnY1dTWYsm5BFL,https://api.spotify.com/v1/tracks/33gDIKlrUnY1dTWYsm5BFL,https://api.spotify.com/v1/audio-analysis/33gDIKlrUnY1dTWYsm5BFL,304080,4
1189,The Four Seasons,Big Girls Don't Cry,00meczE1jpLTX0BBzIGrAR,0.764,0.84,2,-5.023,1,0.0672,0.393,8.64e-06,0.0686,0.843,130.276,audio_features,spotify:track:00meczE1jpLTX0BBzIGrAR,https://api.spotify.com/v1/tracks/00meczE1jpLTX0BBzIGrAR,https://api.spotify.com/v1/audio-analysis/00meczE1jpLTX0BBzIGrAR,148013,4
1190,Santana,Oye Como Va,5u6y4u5EgDv0peILf60H5t,0.736,0.379,7,-13.208,1,0.0539,0.301,0.345,0.104,0.948,128.399,audio_features,spotify:track:5u6y4u5EgDv0peILf60H5t,https://api.spotify.com/v1/tracks/5u6y4u5EgDv0peILf60H5t,https://api.spotify.com/v1/audio-analysis/5u6y4u5EgDv0peILf60H5t,256933,4
1191,Squeeze,Tempted,5r2z0FHOoFI06GZEVGDjzM,0.729,0.356,6,-13.743,0,0.0347,0.0916,0.0905,0.052,0.392,95.026,audio_features,spotify:track:5r2z0FHOoFI06GZEVGDjzM,https://api.spotify.com/v1/tracks/5r2z0FHOoFI06GZEVGDjzM,https://api.spotify.com/v1/audio-analysis/5r2z0FHOoFI06GZEVGDjzM,240333,4
1192,Eddie Floyd,Knock on Wood,3YJx77Xx8JSwEoxqrkQO5c,0.864,0.346,4,-12.918,1,0.0365,0.277,0.00521,0.0514,0.964,105.164,audio_features,spotify:track:3YJx77Xx8JSwEoxqrkQO5c,https://api.spotify.com/v1/tracks/3YJx77Xx8JSwEoxqrkQO5c,https://api.spotify.com/v1/audio-analysis/3YJx77Xx8JSwEoxqrkQO5c,189840,4
1193,Nina Simone,"To Be Young, Gifted and Black",67RKpDruBXMJgAmhJAivXr,0.563,0.341,0,-8.445,1,0.0309,0.625,0.000249,0.137,0.712,79.148,audio_features,spotify:track:67RKpDruBXMJgAmhJAivXr,https://api.spotify.com/v1/tracks/67RKpDruBXMJgAmhJAivXr,https://api.spotify.com/v1/audio-analysis/67RKpDruBXMJgAmhJAivXr,169840,3
1194,Depeche Mode,Enjoy the Silence,4wGSg2Qqpt2sGCWuAZj6EN,0.626,0.667,0,-11.817,0,0.0283,0.209,0.000257,0.0779,0.83,112.776,audio_features,spotify:track:4wGSg2Qqpt2sGCWuAZj6EN,https://api.spotify.com/v1/tracks/4wGSg2Qqpt2sGCWuAZj6EN,https://api.spotify.com/v1/audio-analysis/4wGSg2Qqpt2sGCWuAZj6EN,257631,4
1195,Johnny Nash,I Can See Clearly Now,0DcrhZ12WcCqruCs8ibXSf,0.681,0.373,2,-13.2,1,0.0568,0.633,0.00113,0.0751,0.623,123.423,audio_features,spotify:track:0DcrhZ12WcCqruCs8ibXSf,https://api.spotify.com/v1/tracks/0DcrhZ12WcCqruCs8ibXSf,https://api.spotify.com/v1/audio-analysis/0DcrhZ12WcCqruCs8ibXSf,164733,4
1196,Creedence Clearwater Revival,Up Around the Bend,56dtB7EzO7EneUgYwX8krC,0.606,0.908,2,-5.736,1,0.037,0.00532,0.823,0.245,0.773,130.12,audio_features,spotify:track:56dtB7EzO7EneUgYwX8krC,https://api.spotify.com/v1/tracks/56dtB7EzO7EneUgYwX8krC,https://api.spotify.com/v1/audio-analysis/56dtB7EzO7EneUgYwX8krC,159173,4
1197,Coldplay,The Scientist,75JFxkI2RXiU7L9VXzMkle,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,audio_features,spotify:track:75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/tracks/75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/audio-analysis/75JFxkI2RXiU7L9VXzMkle,309600,4
1198,Jeru the Damaja,Come Clean,6wbBrsE2H2pupmnfoVSY6w,0.812,0.778,10,-13.957,0,0.292,0.6,4.39e-05,0.11,0.599,87.713,audio_features,spotify:track:6wbBrsE2H2pupmnfoVSY6w,https://api.spotify.com/v1/tracks/6wbBrsE2H2pupmnfoVSY6w,https://api.spotify.com/v1/audio-analysis/6wbBrsE2H2pupmnfoVSY6w,297040,4
1199,The Flying Burrito Bros,Sin City,5bfvQG4NGiTFfUxPdMKrUd,0.342,0.346,3,-15.094,1,0.0363,0.00761,0.000773,0.077,0.539,129.416,audio_features,spotify:track:5bfvQG4NGiTFfUxPdMKrUd,https://api.spotify.com/v1/tracks/5bfvQG4NGiTFfUxPdMKrUd,https://api.spotify.com/v1/audio-analysis/5bfvQG4NGiTFfUxPdMKrUd,249333,4
1200,The Strokes,12:51,6Yu1OL8I0D4vjOzYdsXYGK,0.451,0.889,4,-3.838,1,0.0379,0.312,0.8,0.558,0.592,145.056,audio_features,spotify:track:6Yu1OL8I0D4vjOzYdsXYGK,https://api.spotify.com/v1/tracks/6Yu1OL8I0D4vjOzYdsXYGK,https://api.spotify.com/v1/audio-analysis/6Yu1OL8I0D4vjOzYdsXYGK,153133,4
1201,Tom Petty and The Heartbreakers,Refugee,4mcZYzoGwPRDdhWVlygiHf,0.579,0.705,6,-4.911,0,0.0339,0.0273,0.0,0.0704,0.761,116.173,audio_features,spotify:track:4mcZYzoGwPRDdhWVlygiHf,https://api.spotify.com/v1/tracks/4mcZYzoGwPRDdhWVlygiHf,https://api.spotify.com/v1/audio-analysis/4mcZYzoGwPRDdhWVlygiHf,201693,4
1202,Massive Attack,Protection,3kKVqFF4pv4EXeQe428zl2,0.577,0.421,4,-13.142,1,0.0489,0.0162,0.124,0.0722,0.737,168.009,audio_features,spotify:track:3kKVqFF4pv4EXeQe428zl2,https://api.spotify.com/v1/tracks/3kKVqFF4pv4EXeQe428zl2,https://api.spotify.com/v1/audio-analysis/3kKVqFF4pv4EXeQe428zl2,471560,4
1203,Jan and Dean,Surf City,1Oewmmr12xuhgzvUJ9Q0cf,0.534,0.807,8,-12.871,1,0.0349,0.497,5e-05,0.232,0.964,147.843,audio_features,spotify:track:1Oewmmr12xuhgzvUJ9Q0cf,https://api.spotify.com/v1/tracks/1Oewmmr12xuhgzvUJ9Q0cf,https://api.spotify.com/v1/audio-analysis/1Oewmmr12xuhgzvUJ9Q0cf,147267,4
1204,Bob Dylan,Ballad of a Thin Man,0f5N14nB8xi0p3o4BlVvbx,0.473,0.574,11,-8.189,0,0.032,0.695,0.0,0.509,0.499,74.056,audio_features,spotify:track:0f5N14nB8xi0p3o4BlVvbx,https://api.spotify.com/v1/tracks/0f5N14nB8xi0p3o4BlVvbx,https://api.spotify.com/v1/audio-analysis/0f5N14nB8xi0p3o4BlVvbx,356707,4
1205,Lenny Kravitz,Are You Gonna Go My Way,45Ia1U4KtIjAPPU7Wv1Sea,0.619,0.67,11,-10.322,0,0.0353,0.00165,0.0109,0.331,0.777,129.269,audio_features,spotify:track:45Ia1U4KtIjAPPU7Wv1Sea,https://api.spotify.com/v1/tracks/45Ia1U4KtIjAPPU7Wv1Sea,https://api.spotify.com/v1/audio-analysis/45Ia1U4KtIjAPPU7Wv1Sea,211933,4
